order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
59,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=73,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_73a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_73b.jpg,['Spishi 2 zimepatikana Tanzania: Xerus erythropus na Xerus rutilus. Mnyama huyu ana manyoya magumu na paa la kinywa lenye mifupa linaendelea mpaka nyuma ya meno ya taya ya juu.'],Xerus,,©R. Killackey | ©P. Lai
61,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=440,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_stangeri_440_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_stangeri_440_b.jpg,,"Protoxerus stangeri (Waterhouse, 1842)",,
64,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=427,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_gambianus_427_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_gambianus_427_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_gambianus_427.jpg,,"Heliosciurus gambianus (Ogilby, 1835)",,
66,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=429,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_rufobrachium_429_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_rufobrachium_429_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_rufobrachium_429.jpg,,"Heliosciurus rufobrachium (Waterhouse, 1842)",,
68,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=431,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_undulatus_431_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_undulatus_431_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_undulatus_431.jpg,,"Heliosciurus undulatus (True, 1892)",,
69,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=428,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_mutabilis_428_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_mutabilis_428_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_mutabilis_428.jpg,,"Heliosciurus mutabilis (Peters, 1852)",,
67,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=51,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=431,A.  Sehemu ya nyuma ya kiwiliwili ina rangi ya kijivu na manjano kidogo.B.  Kuna maduara meusi kwenye mkia yanayoonekana sana na yanayotofautiana na maduara mengine ya mkiani.,http://archive.fieldmuseum.org/tanzania/Key_Images/Heliosciurus_1_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=428,A.  Sehemu ya nyuma ya kiwiliwili ni ya kijivu na rangi ya machungwa kidogo au kahawia.B.  Maduara meusi kwenye mkia yanaonekana sana na yana rangi sawa na ya mgongoni.,http://archive.fieldmuseum.org/tanzania/Key_Images/Heliosciurus_1_3b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
65,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=50,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=429,Sehemu ya nyuma ya kiwiliwili ni nyeusi tofauti na miguu myekundu; tumbo lina rangi iliyofifia.,http://archive.fieldmuseum.org/tanzania/Key_Images/Heliosciurus_1_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=51,Sehemu ya nyuma ya kiwiliwili ina rangi iliyofifia na rangi ya miguu haitofautiani sana na ya kiwiliwili.,http://archive.fieldmuseum.org/tanzania/Key_Images/Heliosciurus_1_2b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
63,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=49,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=427,A.  Manyoya ya juu yana rangi ya majivu.B.  Manyoya meupe kabisa yanazunguka jicho.C.  Sehemu ya juu ya mguu wa nyuma una rangi iliyofifia.D.  Urefu wa fuu ni chini ya 50 mm.E.  Upana wa sehemu kati ya mashimo ya macho ni chini ya 15 mm.F.  Urefu wa safu ya meno ya juu ni chini ya 9 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Heliosciurus_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=50,A.  Manyoya ya juu ni manjano au mekundu (wakati mwingine meusi) lakini hayana rangi ya majivu.B.  Hakuna manyoya meupe kabisa yanayozunguka jicho.C.  Sehemu ya juu ya mguu wa nyuma ina rangi iliyokoleza.D.  Urefu wa fuu ni zaidi ya 50 mm.E.  Upana wa sehemu kati ya mashimo ya macho ni zaidi ya 15 mm.F.  Urefu wa safu ya meno ya juu ni zaidi ya 9 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Heliosciurus_1_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
71,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=433,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_boehmi_433_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_boehmi_433_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_boehmi_433.jpg,,"Paraxerus boehmi (Reichenow, 1886)",,
73,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=436,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_lucifer_436_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_lucifer_436_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_lucifer_436.jpg,,"Paraxerus lucifer (Thomas, 1897)",,
75,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=438,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_palliatus_438_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_palliatus_438_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_palliatus_438.jpg,,"Paraxerus palliatus (Peters, 1852)",,
77,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=439,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_vexillarius_439_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_vexillarius_439_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_vexillarius_439.jpg,,"Paraxerus vexillarius (Kershaw, 1923)",,
79,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=437,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_ochraceus_437_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_ochraceus_437_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_ochraceus_437.jpg,,"Paraxerus ochraceus (Huet, 1880)",,
80,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=434,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_cepapi_434_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_cepapi_434_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_cepapi_434.jpg,,"Paraxerus cepapi (A. Smith, 1836)",,
78,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=48,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=437,Kuna msitari pembeni (wakati mwingine hauonekani vizuri) na manyoya ya chini yana rangi ya majivu.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_5a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=434,Hakuna msitari pembeni na manyoya ya chini ni meupe meupe.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_5b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
76,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=47,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=439,Rangi iliyofifia inazunguka mara moja kila unywele wa mgongoni.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=48,Rangi iliyofifia inazunguka kila unywele wa mgongoni zaidi ya mara moja.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_4b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
74,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=46,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=438,Mkia ni mwekundu na sehemu zingine za kiwiliwili ni nyeusi.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=47,Mkia siyo mwekundu na hakuna sehemu nyeusi kwenye kiwiliwili.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_3b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
72,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=45,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=436,Sehemu kubwa ya kiwiliwili ni nyekundu lakini kuna rangi nyeusi mgongoni.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=46,Sehemu za kiwiliwili ni nyekundu (hususan mkia) lakini hakuna rangi nyeusi kwenye usuli mwekundu mgongoni.,http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_2b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
70,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=44,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=433,"Uainishaji huu wa Paraxerus unatokana na Amtmann, 1975.Spishi hii ina angalau mistari miwili myeusi iliyotenganishwa na manyoya yenye rangi iliyofifia mgongoni na pembeni.",http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=45,"Uainishaji huu wa Paraxerus unatokana na Amtmann, 1975.Spishi hii haina mistari mgongoni wala pembeni.",http://archive.fieldmuseum.org/tanzania/Key_Images/Paraxerus_1_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
62,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=11,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=49,"Kila upande wa taya ya juu una meno 4 nyuma ya kato.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_11a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=44,"Kila upande wa taya ya juu una meno 5 nyuma ya kato.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_11b.jpg,,"['', '', '©P.Lai', '©P.Lai', 'Chagua', 'Chagua']",,,©P.Lai | ©P.Lai
60,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=10,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=440,"Hakuna mfupa unaojitokeza mbele ya magego yaliyo  kila upande wa taya ya juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_10a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=11,"Kuna mfupa unaojichomoza mbele tu ya magego kwenye kila upande wa taya ya juu. 
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_10b.jpg,,"['', '', '©P.Lai', '©P.Lai', 'Chagua', 'Chagua']",,,©P.Lai | ©P.Lai
58,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=9,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=73,"Eneo la mfupa la paa la kinywa linavuka meno ya mwisho ya taya ya juu kwa umbali ulio sawa na urefu wa jino moja.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_9a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=10,"Paa la kinywa lenye mifupa (bony palate) halivuki sana kupita  meno ya mwisho la taya ya juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_9b.jpg,,"['', '', '©P.Lai', '©P.Lai', 'Chagua', 'Chagua']",,,©P.Lai | ©P.Lai
82,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=72,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_72a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_72b.jpg,"['Spishi 4 zimepatikana Tanzania: Graphiurus lorraineus, Graphiurus microtis, Graphiurus murinus na Graphiurus parvus. Mara nyingi mnyama huyu anaishi kwenye nyumba na ana mkia wenye manyoya mengi sana.']",Graphiurus,,©B. Stanley | ©P. Lai
83,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=590,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_derbianus_590_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_derbianus_590_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_A_derbianus_590.jpg,,"Anomalurus derbianus (Gray, 1842)",,
81,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=8,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=72,"A.  Sehemu za mbele za mifupa ya pua inaendelea na kuvuka kato za juu. 
B.  Fuu refu kuliko yote ni chini ya 35 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_8a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=590,"A.  Sehemu za mbele za mifupa ya pua haziendelei wala kuvuka kato za juu.
B.  Fuu refu kuliko yote ni zaidi ya 35 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_8b.jpg,,"['', '', '©P.Lai', '©P.Lai', 'Chagua', 'Chagua']",,,©P.Lai | ©P.Lai
57,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=7,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=9,"A.  Kuna mfupa wenye ncha kali unaochomoza juu ya obiti (pengine ni mdogo sana).
B.  Kwa ndani, “infra-orbital canal” sio pana kuliko eneo la jino kubwa kuliko yote lililo nyuma ya kato za juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_7a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=8,"A.  Hakuna mfupa wenye ncha kali unaochomoza juu ya obiti (pengine ni mdogo sana).
B.  Kwa ndani, “infra-orbital canal” ni pana kuliko eneo la jino kubwa kuliko yote lililo nyuma ya kato za juu.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_7b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
53,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=5,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=6,"Unapoangalia fuu kwa upande, kato za juu zinaendelea sana na kuvuka mwisho wa mfupa wa pua.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=7,"Unapoangalia fuu kwa upande, kato za juu haziendelei sana wala kuvuka mwisho wa mfupa wa pua.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_5b.jpg,,"['', '', '©P.Lai', '©P.Lai', 'Chagua', 'Chagua']",,,©P.Lai | ©P.Lai
47,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=3,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=4,"A. Fuu refu kuliko yote ni zaidi ya 75 mm.
B. ""Infraorbital canal"" ni mpana sana.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=5,"A.  Fuu refu kuliko yote ni chini ya 75 mm.
B.  “Infraorbital canal” ni ndogo sana.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_3b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©R. Banasiak & P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
43,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=2,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=58,"Kila kato ya juu ina mistari 3 inayoonekana. 
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=3,"Kama sehemu inayoonekana ya kato ya juu ina mstari, basi hakuna zaidi ya mstari mmoja.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2b.jpg,,"['', '', '©P.Lai', '©P.Lai', 'Chagua', 'Chagua']",,,©P.Lai | ©P.Lai
85,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=474,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_L_imhausi_474_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_L_imhausi_474_b.jpg,,"Lophiomys imhausi Milne-Edwards, 1867",,
87,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=77,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_77a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_77b.jpg,['Spishi 1 imepatikana Tanzania: Tachyoryctes daemon. Idadi ya spishi kwenye jenasi bado haijulikani. Fuko huyu anayeishi chini ya ardhi ana kato za njano.'],Tachyoryctes,,©B. Stanley | ©P. Lai
90,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=80,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_80a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_80b.jpg,"['Spishi 4 zimepatikana Tanzania: Otomys anchietae, Otomys angoniensis, Otomys denti na Otomys typus. Panya huyu ana nywele ngumu na umbo la magego ni la pekee.']",Otomys,,©B. Stanley | ©P. Lai
92,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=504,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_G_pusillus_504_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_G_pusillus_504_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_G_pusillus_504.jpg,,"Gerbillus pusillus Peters, 1878",,
94,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=507,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_T_harringtoni_507_b.jpg,,"Taterillus harringtoni (Thomas, 1906)",,
95,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=84,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_84a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_84b.jpg,"['Spishi 6 zimepatikana Tanzania: Tatera boehmi, Tatera inclusa, Tatera leucogaster, Tatera nigricauda na Tatera valida. Mara nyingine, wanyama hawa wanaitwa “gerbil” wenye kwato uchi”, kwa sababu hakuna manyoya kwenye kwato za miguu ya nyuma. Ni vigumu kutofautisha spishi mbalimbali katika jenasi hii.']",Tatera,,©P. Lai | ©P. Lai
93,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=16,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=507,"Kwenye taya ya juu, “rear incisive foramina” inatoka nyuma ya meno ya katikati hadi mbele ya meno ya kwanza ya safu za meno zilizo nyuma ya kato. 
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_16a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=84,"Kwenye taya ya juu, “rear incisive foramina” inatoka nyuma ya meno ya katikati hadi katikati ya meno ya kwanza ya safu za meno zilizo nyuma ya kato
",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_16b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
91,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=41,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=504,,http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_41a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=15&key=16,,http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_41b.jpg,,"['', '', '©R. Banasiak & P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©R. Banasiak & P. Lai | ©P. Lai
