order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
54,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=10,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=156,"Chaguo A

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=157,"Chaguo B

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_4b.jpg,,,,,©R. Banasiak | ©R. Banasiak
57,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=155,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_deckenii_155_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_deckenii_155_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_deckenii_155.jpg,,"Rhinolophus deckenii Peters, 1868",,
53,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=9,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=10,"Chaguo A
A.  Uwiano kati ya mfupa wa tatu na wa nne wa kifundo ni zaidi ya 90%.B.  Chonge ya juu inagusana na jino la nyuma ya gego.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=155,"Chaguo B
A.  Uwiano kati ya mfupa wa tatu na wa nne wa kifundo ni chini ya 90%.B.  Chonge ya juu haigusani na jino la nyuma ya gego.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_3b.jpg,,,,,©R. Banasiak | ©R. Banasiak
59,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=153,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_clivosus_153_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_clivosus_153_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_clivosus_153.jpg,,"Rhinolophus clivosus Cretzschmar, 1828",,
63,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=159,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_landeri_159_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_landeri_159.jpg,,"Rhinolophus landeri Martin, 1838",,
64,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=152,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_blasii_152_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_blasii_152.jpg,,"Rhinolophus blasii Peters, 1867",,
62,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=14,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=159,"Chaguo A

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_8a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=152,"Chaguo B

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_8b.jpg,,,,,©R. Banasiak | ©R. Banasiak
65,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=165,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_swinnyi_165_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_swinnyi_165.jpg,,"Rhinolophus swinnyi Gough, 1908",,
61,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=13,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=14,"Chaguo A

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_7a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=165,"Chaguo B

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_7b.jpg,,,,,©R. Banasiak | ©R. Banasiak
67,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=154,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_darlingi_154.jpg,,"Rhinolophus darlingi K. Andersen, 1905",,
69,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=161,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_maendeleo_161_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_maendeleo_161.jpg,,"Rhinolophus maendeleo Kock, Csorba, and Howell, 2000",,
70,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=164,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_simulator_164_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_simulator_164.jpg,,"Rhinolophus simulator K. Andersen, 1904",,
68,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=16,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=161,"Chaguo A

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_10a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=164,"Chaguo B

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_10b.jpg,,,,,©R. Banasiak | ©R. Banasiak
66,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=15,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=154,"Chaguo A

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_9a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=16,"Chaguo B

Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_9b.jpg,,,,,©R. Banasiak | ©R. Banasiak
60,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=12,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=13,"Chaguo A
A.  Upana mkubwa kabisa wa vipande vya ngozi puani vyenye umbo la njumu ni chini ya 8 mm.B.  Urefu wa sikio ni chini ya 23 mm.C.  Sehemu ya vipande vya ngozi puani vinavyoitwa ""connecting process"" imechongoka au ni mviringo.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_6a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=15,"Chaguo B
A.  Upana mkubwa kabisa wa vipande vya ngozi puani vyenye umbo la njumu ni zaidi ya 8 mm.B.  Urefu wa sikio ni zaidi ya 23 mm.C.  Sehemu ya vipande vya ngozi puani vinavyoitwa ""connecting process"" kamwe haichongoki.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_6b.jpg,,,,,©R. Banasiak | ©R. Banasiak
58,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=11,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=153,"Chaguo A
Uvimbe wa puani ni mdogo kiasi kwamba ukiangalia fuu kutoka pembeni hakuna tofauti kubwa kati ya sehemu ya mbele na ya nyuma na kuna mbonyeo mdogo sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=12,"Chaguo B
Uvimbe wa puani siyo mdogo na ukiangalia fuu kutoka pembeni hakuna tofauti kubwa kati ya sehemu ya mbele na ya nyuma na hakuna mbonyeo.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_5b.jpg,,,,,©R. Banasiak | ©R. Banasiak
52,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=8,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=9,"Chaguo A
A.  Urefu wa kigasha ni kati ya 47 mm na 60 mm.B.  Upana wa vipande vya ngozi puani vyenye umbo la njumu ni 9 mm au zaidi.C.  Urefu mkubwa kabisa wa fuu ni zaidi ya 21.5 mm.D.  Ukiangalia kwa pembeni, upande wa mbele wa fuu una mbonyeo mkubwa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=11,"Chaguo B
A.  Urefu wa kigasha ni chini ya 57 mm.B.  Upana wa vipande vya ngozi vya puani vyenye umbo la njumu ni chini ya 9 mm.C.  Urefu mkubwa kabisa wa fuu ni chini ya 22.9 mm.D.  Ukiangalia toka pembeni, fuu lina mbonyeo mkubwa au sehemu yake ya mbele inakaribia kuwa bapa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak
50,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=7,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=158,"Chaguo A
A.  Urefu wa kigasha ni zaidi ya 60 mm.B.  Upana wa vipande vya ngozi puani vyenye umbo la njumu ni zaidi ya 11 mm.C.  Urefu mkubwa kabisa wa fuu ni zaidi ya 25 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=8,"Chaguo B
A.  Urefu wa kigasha ni 60 mm au chini.B.  Upana wa vipande vya ngozi vya puani vyenye umbo la njumu ni chini ya 11 mm.C.  Urefu mkubwa kabisa wa fuu ni chini ya 26.3 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhinolophus_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
73,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=166,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_tridens_166_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_tridens_166_b.jpg,,"Asellia tridens (E. Geoffroy, 1813)",,
75,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=167,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_percivalli_167_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_percivalli_167_b.jpg,,"Cloeotis percivali Thomas, 1901",,
76,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=177,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_T_persicus_177_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_T_persicus_177_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_T_persicus_177.jpg,,"Triaenops persicus Dobson, 1871",,
74,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=3,Option-page,Sehemu: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=167,"Chaguo A
A.  Kipande cha ngozi kinachojitokeza hakionekani kwa urahisi.
B. Urefu wa kigasha ni chini ya 40 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=177,"Chaguo B
A. Kipande cha ngozi kinachojitokeza kinaonekana kwa urahisi.
B. Urefu wa kigasha ni zaidi ya 40 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_3b.jpg,,,,,©B. Stanley | ©P. Lai
72,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=2,Option-page,Sehemu: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=166,"Chaguo A
Sehemu ya mwisho ya mkia inaendelea na kuvuka mwisho wa ngozi nyembamba iliyopo kati ya miguu miwili ya nyuma.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=3,"Chaguo B
Mkia wote uko kwenye “membrane” iliyopo kati ya miguu miwili ya nyuma.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_2b.jpg,,,,,©P. Lai | ©P. Lai
78,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=176,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_vittatus_176_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_vittatus_176_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_vittatus_176.jpg,,"Hipposideros vittatus (Peters, 1852)",,
80,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=172,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_cyclops_172_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_cyclops_172_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_cyclops_172.jpg,,"Hipposideros cyclops (Temminck, 1853)",,
82,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=169,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_caffer_169_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_caffer_169_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_caffer_169.jpg,,"Hipposideros caffer (Sundevall, 1846)",,
83,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=175,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_ruber_175_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_ruber_175_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_ruber_175.jpg,,"Hipposideros ruber (Noack, 1893)",,
81,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=6,Option-page,Sehemu: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=169,"Chaguo A
A.  Urefu mkubwa kabisa wa forearm ni chini ya 50 mm.B.  Urefu wa «condylocanine» ni chini ya 15.5 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=175,"Chaguo B
A.  Urefu mkubwa kabisa wa forearm ni zaidi ya 50 mm.B.  Urefu wa “condylocanine” ni zaidi ya 15.5 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_3b.jpg,,,,,©B. Stanley & R. Banasiak | ©R. Banasiak
79,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=5,Option-page,Sehemu: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=172,"Chaguo A
A.  Manyoya ya kiwiliwili ni meusi na yako kama sufi.B.  Vipande vya ngozi vya puani vina “central process” yenye ncha iliyovimba kama rungu.C.  Urefu wa “condylocanine” ni zaidi ya 28 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=6,"Chaguo B
A.  Manyoya ya kiwiliwili yana rangi iliyofifia na siyo kama sufi.B.  Vipande vya ngozi vya puani havina “central process” yenye ncha iliyovimba.C.  Urefu wa “condylocanine” ni zaidi ya 20 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_2b.jpg,,,,,©R. Banasiak | ©B. Stanley
77,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=4,Option-page,Sehemu: Hipposideridae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=176,"Chaguo A
A.  Urefu wa kigasha ni zaidi ya 79 mm.B.  Urefu wa «condylocanine» ni zaidi ya 28 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=5,"Chaguo B
A.  Urefu wa kigasha ni chini ya 79 mm.B.  Urefu wa «condylocanine» ni chini ya 28 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hipposideros_2_1b.jpg,,,,,©B. Stanley | ©B. Stanley
71,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=1,Option-page,Sehemu: Hipposideridae,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=2,"Chaguo A
Kipande cha ngozi kinachojitokeza cha nyuma kina ndewe (lobe) tatu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=4,"Chaguo B
A.  Kipande cha ngozi kinachojitokeza cha nyuma kina ndewe (lobe) moja.
B.  Mara nyingine kuna kipande cha mfupa chenye ncha iliyovimba na inayojitokeza kutoka juu ya ndewe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hippo_2_1b.jpg,,,,,©P. Lai | ©P. Lai
49,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=4,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=7,"Chaguo A
A.  “Nose-leaf” ya nyuma imechongoka na imesimama wima.
B.  Kuna falanksi (phalanges) tatu kwenye kila kidole.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=8&key=1,"Chaguo B
A.  Vipande vya ngozi vinavyojitokeza vya nyuma vina umbo la yai (elliptical).
B.  Kuna falanksi mbili kwenye kila kidole.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_4b.jpg,,,,,©P. Lai | ©P. Lai
35,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=3,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=17,"Chaguo A
A.  Vipande vya ngozi vinajitokeza kwenye pua juu hadi chini na vinaizunguka chanja (slit) moja yenye kina kirefu inayotoka mashimo ya pua hadi kwenye paji la uso.
B. Ncha ya mkia ina gegedu (cartilage) yenye umbo la ""Y"" na inayoonekana kwenye ngozi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=6&key=4,"Chaguo B
A.  Vipande vya ngozi vinajitokeza mstatili (perependicular) kwenye pua na hakuna chanja yenye kina kirefu inayotoka kwenye mashimo ya pua hadi kwenye paji la uso. 
B.  Ncha ya mkia haina gegedu (cartilage) yenye umbo la ""Y"" na inayoonekana kwenye ngozi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_2_3b.jpg,,,,,©B. Stanley | ©B. Stanley
86,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=35,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_35a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_35b.jpg,['Spishi 2 zimepatikana Tanzania: Miniopterus minor na Miniopterus schreibersi. Jenasi hii inajulikana kwa kuwa na kidole cha tatu kirefu kinachojikunja juu ya bawa.'],Miniopterus,,©B. Stanley | ©R. Banasiak
88,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=34,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_34a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_34b.jpg,"['Spishi 3 zimepatikana Tanzania: Kerivoula africana, Kerivoula argentata na Kerivoula lanosa. Mnyama huyu a masikio yenye umbo la faneli na manyoya kama sufu.']",Kerivoula,,©P. Lai | ©R. Banasiak
90,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=257,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_moloneyi_257_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_moloneyi_257_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_moloneyi_257.jpg,,"Mimetillus moloneyi (Thomas, 1891)",,
92,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=39,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_39a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_39b.jpg,"['Spishi 2 zimepatikana Tanzania: Glauconycteris argentata na Glauconycteris variegata. Mnyama huyu ana pua fupi sana na kipande cha ngozi cha sikio kilichopinda kama kiopoo (hooked tragi”). Glauconycteris argentata ana ukanda wa manyoya ya njano mahali ambapo bawa linakutana na kiwiliwili na Glauconycteris variegata ana pateni iliyo kama wavu, kwenye bawa na mkia.']",Glauconycteris,,©P. Lai | ©R. Banasiak
95,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=267,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_bocagei_267_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_bocagei_267_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_bocagei_267.jpg,,"Myotis bocagei (Peters, 1870)",,
97,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=269,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_welwitschii_269_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_welwitschii_269_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_welsitschii_269.jpg,,"Myotis welwitschii (Gray, 1866)",,
98,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=268,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_tricolor_268_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_tricolor_268_b.jpg,,"Myotis tricolor (Temminck, 1832)",,
